Case Number,Date/Time Opened,Term ,Incident Group,Operational Directorate,Principal Network Name,Primary Category,Primary Sub-Category,Secondary Category,Summary of the Incident (External Distribution),Incident Priority Rating,Incident Occurred
S-2020-191663,3/03/2020 16:47,Term 1,Violence,Regional North and West,Mid Coast Valleys,Assault,,,A student had sustained an injury to their xxxxx after being assaulted by another student. First aid was administered. Parents notified of the incident. Supports are in place for students involved,1,On workplace grounds
S-2020-191719,3/03/2020 20:08,Term 1,Violence,Metropolitan North,The Ponds,Assault,,,"School reports xxxxx students have been involved in a physical altercation on school grounds. The incident was filmed and uploaded onto social media. Parents are aware. School in managing the incident locally. Director, Educational Leadership is aware. Media unit have been advised. Supports will be arranged.",1,On workplace grounds
S-2020-191742,4/03/2020 8:18,Term 1,Violence,Metropolitan South,Girraween,Assault,,,"Employee reports xxxxx students sustained injuries after being involved in a physical altercation on school grounds. The incident was filmed by another student. Media unit will be notified. First aid was applied. Parents were contacted and collected the students. Medical treatment was sought. School is managing the matter. Mandatory reporting will be followed. Director, Educational Leadership will be made aware.",1,On workplace grounds
S-2020-191856,4/03/2020 9:22,Term 1,Violence,Metropolitan North,Hornsby,Indecent Assault,,,A student has reported that XXXX other students have allegedly indecently assaulted them on school grounds. Executive staff were notified and parent has been informed.  Internal notifications have been made.  #####.,1,On workplace grounds
S-2020-191994,4/03/2020 10:22,Term 1,Violence,Metropolitan North,The Forest,Indecent Assault,,,A student inappropriately touched another student.  Supports are in place for the students and managed locally by the school.   #####.,1,On workplace grounds
S-2020-192043,4/03/2020 10:49,Term 1,Welfare,Regional North and West,Bathurst,Student Behaviour,,,A student has been injured as a result of student behaviour on school grounds. Several students were involved in the incident.  First aid was administered. Parents and paramedics informed. Paramedics assessed the injured student and conveyed the student to hospital via ambulance.  Incident has been filmed. An executive staff member is aware of the incident.,1,On workplace grounds
S-2020-192658,4/03/2020 15:22,Term 1,Violence,Rural North,Grafton,Indecent Assault,,,"A student has indecently assaulted another student over clothes during class. Executive staff were notified who will inform parents. Director, Educational Leadership will be notified. #####. will be engaged. Supports have been arranged for students. #####.",1,On workplace grounds
S-2020-192696,4/03/2020 15:31,Term 1,Violence,Regional North,Central Coast,Indecent Assault,,Problematic and Harmful #### ised Behaviour,XXXX students have behaved in an inappropriate manner towards another student on school grounds. Executive staff were notified who contacted parents. Supports are in place and internal notifications have been made.  #####.,1,On workplace grounds
S-2020-192823,4/03/2020 16:16,Term 1,Welfare,Regional North,Central Coast,Student Behaviour,,,A student in a heightened state had made threats of harm towards staff. The student had also caused xxxxx damage to school property. Parent notified of the incident and attended. Police contacted and are investigating. Supports are in place for student and staff involved.,1,On workplace grounds
S-2020-192852,4/03/2020 16:28,Term 1,Violence,Regional North,Central Coast,Assault,,,Students had escalated with their behaviour and got into a physical altercation. Threats had also been made towards the safety of staff members nearby. Parents were informed of the matter. Supports are in place for staff and students involved.,1,On workplace grounds
S-2020-192946,5/03/2020 8:13,Term 1,Emergency Situation,Rural South and West,West Wyalong,Flood,,,"The school has temporarily ceased operations due to flooding in the area. The school community have been advised and the Director, Educational Leadership is supporting the school at this time.",1,On workplace grounds
S-2020-192972,5/03/2020 8:45,Term 1,Violence,Metropolitan North,Mount Druitt,Assault,,,A student sustained injuries after being xxxxx assaulted on school grounds by xxxxx other students. Another student attempted to assist and has been impacted. A xxxxx intervened and the school was notified. First aid was applied. Parent conveyed student to seek medical treatment. Police and Media Unit will be notified. School will continue to manage. Supports are in place. Executive staff are aware.,1,On workplace grounds
S-2020-193015,5/03/2020 9:12,Term 1,Violence,Metropolitan South & South West,Eastern Creek,Allegations Of Sexual  Assault,,,"A student has allegedly been #### assaulted by another student, on school grounds. Police will be notified. Support is in place.",1,On workplace grounds
S-2020-193017,5/03/2020 9:13,Term 1,Emergency Situation,Rural South and West,Albury,Utility Failure,,,Executive staff report an elevator malfunction on school grounds.  Emergency services contacted to assisted a student to a lower level. Parents notified and collected student from school. No injuries sustained.,1,On workplace grounds
S-2020-193032,5/03/2020 9:18,Term 1,Emergency Situation,Rural South and West,Albury,Utility Failure,,,Executive staff report an elevator malfunction on school grounds due to a maintenance check . Contractors assisted a student to a lower level. Parents notified and collected student from school. No injuries sustained. Student is currently away from school. Elevator is currently non-functional. Dir. Educational Leadership aware.,1,On workplace grounds
S-2020-193087,5/03/2020 9:40,Term 1,Emergency Situation,Rural South and West,Deniliquin,Flood,,,"The school has temporarily ceased operations due to flooding in the area. The school community have been advised and the Director, Educational Leadership is supporting the school at this time.",1,On workplace grounds
S-2020-193136,5/03/2020 10:00,Term 1,Violence,Regional North and West,Lithgow,Assault,,,"Executive staff report that a student sustained injuries after being xxxxx assaulted on school grounds by another student. School is currently handling the matter. First aid was applied. Students parent was notified and attended. Ambulance were contacted and will convey the student to hospital.  Supports are in place for students and employees. Police will be notified. Director, Educational Leadership will be notified.",1,On workplace grounds
